id,sender,subject,body,text,label,label_numeric
safe-0232,manager@company.example,Reminder: Upcoming Team Meeting,"Hello, Thank you for subscribing to our newsletter. You may ignore this message if you have already completed the task. Thanks, The Community Team. Message reference: SAFE-0232.","Reminder: Upcoming Team Meeting Hello, Thank you for subscribing to our newsletter. You may ignore this message if you have already completed the task. Thanks, The Community Team. Message reference: SAFE-0232.",safe,0
safe-0124,updates@software.example,Community Event Invitation,"Hello, Here is the latest update from our team. No action is required at this time. Thank you, Human Resources. Message reference: SAFE-0124.","Community Event Invitation Hello, Here is the latest update from our team. No action is required at this time. Thank you, Human Resources. Message reference: SAFE-0124.",safe,0
safe-0205,newsletter@company.example,Team Performance Summary,"Hello, A new software update is available with performance improvements. Please contact your manager if you have any questions. Thank you, Human Resources. Message reference: SAFE-0205.","Team Performance Summary Hello, A new software update is available with performance improvements. Please contact your manager if you have any questions. Thank you, Human Resources. Message reference: SAFE-0205.",safe,0
safe-0337,notifications@calendar.example,Software Update Release Notes,"Hello, This message contains the agenda for our upcoming meeting. No action is required at this time. Thank you, Human Resources. Message reference: SAFE-0337.","Software Update Release Notes Hello, This message contains the agenda for our upcoming meeting. No action is required at this time. Thank you, Human Resources. Message reference: SAFE-0337.",safe,0
phishing-0338,service@urgent-account-check.com,Claim Your Reward Before It Expires,"Dear Customer, You have been selected to receive a limited reward. Update your payment information: http://refund-processing.example/verify. This is your final security warning. Reference ID: PH-0338.","Claim Your Reward Before It Expires Dear Customer, You have been selected to receive a limited reward. Update your payment information: http://refund-processing.example/verify. This is your final security warning. Reference ID: PH-0338.",phishing,1
phishing-0402,helpdesk@password-confirmation.net,Immediate Action Required,"Dear Customer, Your account has temporarily been suspended. Update your payment information: http://192.168.1.10/login/verify-account. This is your final security warning. Reference ID: PH-0402.","Immediate Action Required Dear Customer, Your account has temporarily been suspended. Update your payment information: http://192.168.1.10/login/verify-account. This is your final security warning. Reference ID: PH-0402.",phishing,1
safe-0024,team@project.example,Weekly Project Update,"Hello, Here is the latest update from our team. You may ignore this message if you have already completed the task. Regards, The Support Team. Message reference: SAFE-0024.","Weekly Project Update Hello, Here is the latest update from our team. You may ignore this message if you have already completed the task. Regards, The Support Team. Message reference: SAFE-0024.",safe,0
phishing-0384,helpdesk@password-confirmation.net,Immediate Action Required,"Dear Customer, We detected suspicious activity on your account. Confirm your delivery address: http://refund-processing.example/verify. Failure to respond may result in permanent suspension. Reference ID: PH-0384.","Immediate Action Required Dear Customer, We detected suspicious activity on your account. Confirm your delivery address: http://refund-processing.example/verify. Failure to respond may result in permanent suspension. Reference ID: PH-0384.",phishing,1
safe-0052,updates@software.example,Reminder: Upcoming Team Meeting,"Hello, Here is the latest update from our team. The meeting will take place during normal business hours. Best regards, Project Management. Message reference: SAFE-0052.","Reminder: Upcoming Team Meeting Hello, Here is the latest update from our team. The meeting will take place during normal business hours. Best regards, Project Management. Message reference: SAFE-0052.",safe,0
phishing-0485,security@cloud-storage-warning.net,Claim Your Reward Before It Expires,"Dear Customer, Your package cannot be delivered until your address is confirmed. Confirm your delivery address: http://reward-claim.example/winner. Act immediately to avoid interruption of service. Reference ID: PH-0485.","Claim Your Reward Before It Expires Dear Customer, Your package cannot be delivered until your address is confirmed. Confirm your delivery address: http://reward-claim.example/winner. Act immediately to avoid interruption of service. Reference ID: PH-0485.",phishing,1
safe-0427,events@community.example,Thank You for Your Feedback,"Hello, A new software update is available with performance improvements. Please contact your manager if you have any questions. Regards, Account Services. Message reference: SAFE-0427.","Thank You for Your Feedback Hello, A new software update is available with performance improvements. Please contact your manager if you have any questions. Regards, Account Services. Message reference: SAFE-0427.",safe,0
safe-0201,orders@shop.example,Meeting Agenda for Tomorrow,"Hello, This is a reminder about the scheduled team meeting. You may ignore this message if you have already completed the task. Regards, The Support Team. Message reference: SAFE-0201.","Meeting Agenda for Tomorrow Hello, This is a reminder about the scheduled team meeting. You may ignore this message if you have already completed the task. Regards, The Support Team. Message reference: SAFE-0201.",safe,0
safe-0260,events@community.example,Monthly Subscription Receipt,"Hello, Here is the latest update from our team. Your existing password and account settings remain unchanged. Thanks, The Community Team. Message reference: SAFE-0260.","Monthly Subscription Receipt Hello, Here is the latest update from our team. Your existing password and account settings remain unchanged. Thanks, The Community Team. Message reference: SAFE-0260.",safe,0
safe-0268,newsletter@company.example,Meeting Agenda for Tomorrow,"Hello, This is a reminder about the scheduled team meeting. No action is required at this time. Regards, The Support Team. Message reference: SAFE-0268.","Meeting Agenda for Tomorrow Hello, This is a reminder about the scheduled team meeting. No action is required at this time. Regards, The Support Team. Message reference: SAFE-0268.",safe,0
safe-0298,hr@company.example,Thank You for Your Feedback,"Hello, Thank you for subscribing to our newsletter. You may ignore this message if you have already completed the task. Sincerely, Customer Support. Message reference: SAFE-0298.","Thank You for Your Feedback Hello, Thank you for subscribing to our newsletter. You may ignore this message if you have already completed the task. Sincerely, Customer Support. Message reference: SAFE-0298.",safe,0
safe-0291,team@project.example,Monthly Subscription Receipt,"Hello, Your order has been processed and shipped. No action is required at this time. Best regards, Project Management. Message reference: SAFE-0291.","Monthly Subscription Receipt Hello, Your order has been processed and shipped. No action is required at this time. Best regards, Project Management. Message reference: SAFE-0291.",safe,0
phishing-0135,support@account-verification.net,Confirm Your Banking Information,"Dear Customer, Your account has temporarily been suspended. Update your payment information: http://192.168.1.10/login/verify-account. This request will expire within 24 hours. Reference ID: PH-0135.","Confirm Your Banking Information Dear Customer, Your account has temporarily been suspended. Update your payment information: http://192.168.1.10/login/verify-account. This request will expire within 24 hours. Reference ID: PH-0135.",phishing,1
safe-0489,orders@shop.example,Software Update Release Notes,"Hello, Thank you for subscribing to our newsletter. You can review the information from your normal account dashboard. Regards, Account Services. Message reference: SAFE-0489.","Software Update Release Notes Hello, Thank you for subscribing to our newsletter. You can review the information from your normal account dashboard. Regards, Account Services. Message reference: SAFE-0489.",safe,0
phishing-0078,support@account-verification.net,Immediate Action Required,"Dear Customer, We detected suspicious activity on your account. Validate your identity within 24 hours: http://192.168.1.10/login/verify-account. This request will expire within 24 hours. Reference ID: PH-0078.","Immediate Action Required Dear Customer, We detected suspicious activity on your account. Validate your identity within 24 hours: http://192.168.1.10/login/verify-account. This request will expire within 24 hours. Reference ID: PH-0078.",phishing,1
phishing-0244,rewards@claim-prize-now.net,Your Payment Was Declined,"Dear Customer, Your account has temporarily been suspended. Submit your banking information to receive the refund: http://refund-processing.example/verify. This is your final security warning. Reference ID: PH-0244.","Your Payment Was Declined Dear Customer, Your account has temporarily been suspended. Submit your banking information to receive the refund: http://refund-processing.example/verify. This is your final security warning. Reference ID: PH-0244.",phishing,1
safe-0354,billing@subscription.example,Team Performance Summary,"Hello, This is a reminder about the scheduled team meeting. You may ignore this message if you have already completed the task. Sincerely, Customer Support. Message reference: SAFE-0354.","Team Performance Summary Hello, This is a reminder about the scheduled team meeting. You may ignore this message if you have already completed the task. Sincerely, Customer Support. Message reference: SAFE-0354.",safe,0
safe-0405,events@community.example,Welcome to Our Newsletter,"Hello, Thank you for subscribing to our newsletter. The meeting will take place during normal business hours. Best regards, Project Management. Message reference: SAFE-0405.","Welcome to Our Newsletter Hello, Thank you for subscribing to our newsletter. The meeting will take place during normal business hours. Best regards, Project Management. Message reference: SAFE-0405.",safe,0
phishing-0480,security@cloud-storage-warning.net,Final Warning: Account Will Be Closed,"Dear Customer, Your identity information requires immediate verification. Verify your password and OTP immediately: http://reward-claim.example/winner. This request will expire within 24 hours. Reference ID: PH-0480.","Final Warning: Account Will Be Closed Dear Customer, Your identity information requires immediate verification. Verify your password and OTP immediately: http://reward-claim.example/winner. This request will expire within 24 hours. Reference ID: PH-0480.",phishing,1
phishing-0315,service@urgent-account-check.com,Your Mailbox Storage Is Full,"Dear Customer, Your recent payment could not be processed. Confirm your account information now: http://refund-processing.example/verify. This request will expire within 24 hours. Reference ID: PH-0315.","Your Mailbox Storage Is Full Dear Customer, Your recent payment could not be processed. Confirm your account information now: http://refund-processing.example/verify. This request will expire within 24 hours. Reference ID: PH-0315.",phishing,1
phishing-0398,support@account-verification.net,Confirm Your Banking Information,"Dear Customer, Your account has temporarily been suspended. Validate your identity within 24 hours: http://delivery-confirmation.example/update. This is your final security warning. Reference ID: PH-0398.","Confirm Your Banking Information Dear Customer, Your account has temporarily been suspended. Validate your identity within 24 hours: http://delivery-confirmation.example/update. This is your final security warning. Reference ID: PH-0398.",phishing,1
phishing-0293,admin@secure-login-update.com,Final Warning: Account Will Be Closed,"Dear Customer, Your identity information requires immediate verification. Confirm your account information now: http://192.168.1.10/login/verify-account. This request will expire within 24 hours. Reference ID: PH-0293.","Final Warning: Account Will Be Closed Dear Customer, Your identity information requires immediate verification. Confirm your account information now: http://192.168.1.10/login/verify-account. This request will expire within 24 hours. Reference ID: PH-0293.",phishing,1
phishing-0045,billing@payment-review-alert.com,Claim Your Reward Before It Expires,"Dear Customer, Your account has temporarily been suspended. Submit your banking information to receive the refund: http://mailbox-validation.example/signin. This is your final security warning. Reference ID: PH-0045.","Claim Your Reward Before It Expires Dear Customer, Your account has temporarily been suspended. Submit your banking information to receive the refund: http://mailbox-validation.example/signin. This is your final security warning. Reference ID: PH-0045.",phishing,1
safe-0396,team@project.example,Team Performance Summary,"Hello, A new software update is available with performance improvements. The meeting will take place during normal business hours. Sincerely, Customer Support. Message reference: SAFE-0396.","Team Performance Summary Hello, A new software update is available with performance improvements. The meeting will take place during normal business hours. Sincerely, Customer Support. Message reference: SAFE-0396.",safe,0
phishing-0140,admin@secure-login-update.com,Your Account Has Been Suspended,"Dear Customer, Your identity information requires immediate verification. Confirm your account information now: http://192.168.1.10/login/verify-account. Act immediately to avoid interruption of service. Reference ID: PH-0140.","Your Account Has Been Suspended Dear Customer, Your identity information requires immediate verification. Confirm your account information now: http://192.168.1.10/login/verify-account. Act immediately to avoid interruption of service. Reference ID: PH-0140.",phishing,1
phishing-0017,delivery@parcel-update-alert.com,Your Account Has Been Suspended,"Dear Customer, Your recent payment could not be processed. Sign in to prevent permanent account closure: http://account-security-check.example/login. Act immediately to avoid interruption of service. Reference ID: PH-0017.","Your Account Has Been Suspended Dear Customer, Your recent payment could not be processed. Sign in to prevent permanent account closure: http://account-security-check.example/login. Act immediately to avoid interruption of service. Reference ID: PH-0017.",phishing,1
phishing-0162,notice@tax-refund-review.com,Your Payment Was Declined,"Dear Customer, Your account has temporarily been suspended. Validate your identity within 24 hours: http://delivery-confirmation.example/update. Ignoring this message may result in account closure. Reference ID: PH-0162.","Your Payment Was Declined Dear Customer, Your account has temporarily been suspended. Validate your identity within 24 hours: http://delivery-confirmation.example/update. Ignoring this message may result in account closure. Reference ID: PH-0162.",phishing,1
phishing-0444,security@unknown-bank-alert.com,URGENT: Verify Your Account Immediately,"Dear Customer, Your recent payment could not be processed. Unlock your account using the secure link: http://account-security-check.example/login. Act immediately to avoid interruption of service. Reference ID: PH-0444.","URGENT: Verify Your Account Immediately Dear Customer, Your recent payment could not be processed. Unlock your account using the secure link: http://account-security-check.example/login. Act immediately to avoid interruption of service. Reference ID: PH-0444.",phishing,1
safe-0060,events@community.example,Employee Training Schedule,"Hello, This is a reminder about the scheduled team meeting. Please contact your manager if you have any questions. Sincerely, Customer Support. Message reference: SAFE-0060.","Employee Training Schedule Hello, This is a reminder about the scheduled team meeting. Please contact your manager if you have any questions. Sincerely, Customer Support. Message reference: SAFE-0060.",safe,0
safe-0096,team@project.example,Software Update Release Notes,"Hello, This is a reminder about the scheduled team meeting. You can review the information from your normal account dashboard. Thank you, Human Resources. Message reference: SAFE-0096.","Software Update Release Notes Hello, This is a reminder about the scheduled team meeting. You can review the information from your normal account dashboard. Thank you, Human Resources. Message reference: SAFE-0096.",safe,0
phishing-0200,support@account-verification.net,Tax Refund Confirmation Required,"Dear Customer, Your identity information requires immediate verification. Confirm your delivery address: http://payment-review.example/billing. This request will expire within 24 hours. Reference ID: PH-0200.","Tax Refund Confirmation Required Dear Customer, Your identity information requires immediate verification. Confirm your delivery address: http://payment-review.example/billing. This request will expire within 24 hours. Reference ID: PH-0200.",phishing,1
safe-0085,notifications@calendar.example,Thank You for Your Feedback,"Hello, Your monthly statement is now available for review. You can review the information from your normal account dashboard. Best regards, Project Management. Message reference: SAFE-0085.","Thank You for Your Feedback Hello, Your monthly statement is now available for review. You can review the information from your normal account dashboard. Best regards, Project Management. Message reference: SAFE-0085.",safe,0
phishing-0193,billing@payment-review-alert.com,Unusual Login Attempt Detected,"Dear Customer, Your package cannot be delivered until your address is confirmed. Validate your identity within 24 hours: http://192.168.1.10/login/verify-account. Failure to respond may result in permanent suspension. Reference ID: PH-0193.","Unusual Login Attempt Detected Dear Customer, Your package cannot be delivered until your address is confirmed. Validate your identity within 24 hours: http://192.168.1.10/login/verify-account. Failure to respond may result in permanent suspension. Reference ID: PH-0193.",phishing,1
safe-0174,hr@company.example,Weekly Project Update,"Hello, The project team completed this week's planned activities. The meeting will take place during normal business hours. Thanks, The Community Team. Message reference: SAFE-0174.","Weekly Project Update Hello, The project team completed this week's planned activities. The meeting will take place during normal business hours. Thanks, The Community Team. Message reference: SAFE-0174.",safe,0
safe-0016,updates@software.example,Employee Training Schedule,"Hello, Your order has been processed and shipped. Your existing password and account settings remain unchanged. Thanks, The Community Team. Message reference: SAFE-0016.","Employee Training Schedule Hello, Your order has been processed and shipped. Your existing password and account settings remain unchanged. Thanks, The Community Team. Message reference: SAFE-0016.",safe,0
safe-0144,billing@subscription.example,Reminder: Upcoming Team Meeting,"Hello, Your monthly statement is now available for review. The meeting will take place during normal business hours. Regards, The Support Team. Message reference: SAFE-0144.","Reminder: Upcoming Team Meeting Hello, Your monthly statement is now available for review. The meeting will take place during normal business hours. Regards, The Support Team. Message reference: SAFE-0144.",safe,0
phishing-0077,notice@tax-refund-review.com,Package Delivery Failed,"Dear Customer, You have been selected to receive a limited reward. Submit your banking information to receive the refund: http://account-security-check.example/login. This is your final security warning. Reference ID: PH-0077.","Package Delivery Failed Dear Customer, You have been selected to receive a limited reward. Submit your banking information to receive the refund: http://account-security-check.example/login. This is your final security warning. Reference ID: PH-0077.",phishing,1
phishing-0399,security@unknown-bank-alert.com,Claim Your Reward Before It Expires,"Dear Customer, An unauthorized login attempt was detected. Sign in to prevent permanent account closure: http://secure-update.example/confirm-password. Ignoring this message may result in account closure. Reference ID: PH-0399.","Claim Your Reward Before It Expires Dear Customer, An unauthorized login attempt was detected. Sign in to prevent permanent account closure: http://secure-update.example/confirm-password. Ignoring this message may result in account closure. Reference ID: PH-0399.",phishing,1
safe-0294,orders@shop.example,Community Event Invitation,"Hello, Here is the latest update from our team. The meeting will take place during normal business hours. Regards, Account Services. Message reference: SAFE-0294.","Community Event Invitation Hello, Here is the latest update from our team. The meeting will take place during normal business hours. Regards, Account Services. Message reference: SAFE-0294.",safe,0
phishing-0319,helpdesk@password-confirmation.net,URGENT: Verify Your Account Immediately,"Dear Customer, Your package cannot be delivered until your address is confirmed. Validate your identity within 24 hours: http://account-security-check.example/login. Failure to respond may result in permanent suspension. Reference ID: PH-0319.","URGENT: Verify Your Account Immediately Dear Customer, Your package cannot be delivered until your address is confirmed. Validate your identity within 24 hours: http://account-security-check.example/login. Failure to respond may result in permanent suspension. Reference ID: PH-0319.",phishing,1
safe-0107,support@trusted-service.example,Community Event Invitation,"Hello, Thank you for subscribing to our newsletter. You can review the information from your normal account dashboard. Thanks, The Community Team. Message reference: SAFE-0107.","Community Event Invitation Hello, Thank you for subscribing to our newsletter. You can review the information from your normal account dashboard. Thanks, The Community Team. Message reference: SAFE-0107.",safe,0
phishing-0489,security@cloud-storage-warning.net,Immediate Action Required,"Dear Customer, Your recent payment could not be processed. Validate your identity within 24 hours: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0489.","Immediate Action Required Dear Customer, Your recent payment could not be processed. Validate your identity within 24 hours: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0489.",phishing,1
phishing-0483,rewards@claim-prize-now.net,Immediate Action Required,"Dear Customer, Your recent payment could not be processed. Sign in to prevent permanent account closure: http://secure-update.example/confirm-password. This is your final security warning. Reference ID: PH-0483.","Immediate Action Required Dear Customer, Your recent payment could not be processed. Sign in to prevent permanent account closure: http://secure-update.example/confirm-password. This is your final security warning. Reference ID: PH-0483.",phishing,1
phishing-0310,support@account-verification.net,URGENT: Verify Your Account Immediately,"Dear Customer, Your recent payment could not be processed. Sign in to prevent permanent account closure: http://192.168.1.10/login/verify-account. This is your final security warning. Reference ID: PH-0310.","URGENT: Verify Your Account Immediately Dear Customer, Your recent payment could not be processed. Sign in to prevent permanent account closure: http://192.168.1.10/login/verify-account. This is your final security warning. Reference ID: PH-0310.",phishing,1
safe-0385,updates@software.example,Employee Training Schedule,"Hello, Your order has been processed and shipped. No action is required at this time. Regards, The Support Team. Message reference: SAFE-0385.","Employee Training Schedule Hello, Your order has been processed and shipped. No action is required at this time. Regards, The Support Team. Message reference: SAFE-0385.",safe,0
safe-0029,notifications@calendar.example,Weekly Project Update,"Hello, The project team completed this week's planned activities. You can review the information from your normal account dashboard. Thank you, Human Resources. Message reference: SAFE-0029.","Weekly Project Update Hello, The project team completed this week's planned activities. You can review the information from your normal account dashboard. Thank you, Human Resources. Message reference: SAFE-0029.",safe,0
safe-0285,events@community.example,Weekly Project Update,"Hello, This is a reminder about the scheduled team meeting. Please contact your manager if you have any questions. Best regards, Project Management. Message reference: SAFE-0285.","Weekly Project Update Hello, This is a reminder about the scheduled team meeting. Please contact your manager if you have any questions. Best regards, Project Management. Message reference: SAFE-0285.",safe,0
safe-0237,billing@subscription.example,Team Performance Summary,"Hello, The project team completed this week's planned activities. Your existing password and account settings remain unchanged. Thank you, Human Resources. Message reference: SAFE-0237.","Team Performance Summary Hello, The project team completed this week's planned activities. Your existing password and account settings remain unchanged. Thank you, Human Resources. Message reference: SAFE-0237.",safe,0
safe-0455,hr@company.example,Meeting Agenda for Tomorrow,"Hello, The project team completed this week's planned activities. Please contact your manager if you have any questions. Regards, The Support Team. Message reference: SAFE-0455.","Meeting Agenda for Tomorrow Hello, The project team completed this week's planned activities. Please contact your manager if you have any questions. Regards, The Support Team. Message reference: SAFE-0455.",safe,0
safe-0236,billing@subscription.example,Software Update Release Notes,"Hello, A new software update is available with performance improvements. You can review the information from your normal account dashboard. Regards, Account Services. Message reference: SAFE-0236.","Software Update Release Notes Hello, A new software update is available with performance improvements. You can review the information from your normal account dashboard. Regards, Account Services. Message reference: SAFE-0236.",safe,0
safe-0080,newsletter@company.example,Reminder: Upcoming Team Meeting,"Hello, This message contains the agenda for our upcoming meeting. You may ignore this message if you have already completed the task. Best regards, Project Management. Message reference: SAFE-0080.","Reminder: Upcoming Team Meeting Hello, This message contains the agenda for our upcoming meeting. You may ignore this message if you have already completed the task. Best regards, Project Management. Message reference: SAFE-0080.",safe,0
safe-0247,hr@company.example,Team Performance Summary,"Hello, A new software update is available with performance improvements. You can review the information from your normal account dashboard. Regards, The Support Team. Message reference: SAFE-0247.","Team Performance Summary Hello, A new software update is available with performance improvements. You can review the information from your normal account dashboard. Regards, The Support Team. Message reference: SAFE-0247.",safe,0
safe-0070,hr@company.example,Software Update Release Notes,"Hello, This is a reminder about the scheduled team meeting. You can review the information from your normal account dashboard. Thanks, The Community Team. Message reference: SAFE-0070.","Software Update Release Notes Hello, This is a reminder about the scheduled team meeting. You can review the information from your normal account dashboard. Thanks, The Community Team. Message reference: SAFE-0070.",safe,0
safe-0419,events@community.example,Reminder: Upcoming Team Meeting,"Hello, This message contains the agenda for our upcoming meeting. The attached summary contains the latest approved information. Sincerely, Customer Support. Message reference: SAFE-0419.","Reminder: Upcoming Team Meeting Hello, This message contains the agenda for our upcoming meeting. The attached summary contains the latest approved information. Sincerely, Customer Support. Message reference: SAFE-0419.",safe,0
safe-0407,hr@company.example,Thank You for Your Feedback,"Hello, This message contains the agenda for our upcoming meeting. No action is required at this time. Thanks, The Community Team. Message reference: SAFE-0407.","Thank You for Your Feedback Hello, This message contains the agenda for our upcoming meeting. No action is required at this time. Thanks, The Community Team. Message reference: SAFE-0407.",safe,0
phishing-0246,rewards@claim-prize-now.net,Your Account Has Been Suspended,"Dear Customer, We detected suspicious activity on your account. Confirm your account information now: http://delivery-confirmation.example/update. This request will expire within 24 hours. Reference ID: PH-0246.","Your Account Has Been Suspended Dear Customer, We detected suspicious activity on your account. Confirm your account information now: http://delivery-confirmation.example/update. This request will expire within 24 hours. Reference ID: PH-0246.",phishing,1
phishing-0174,delivery@parcel-update-alert.com,Your Account Has Been Suspended,"Dear Customer, Your identity information requires immediate verification. Submit your banking information to receive the refund: http://payment-review.example/billing. This request will expire within 24 hours. Reference ID: PH-0174.","Your Account Has Been Suspended Dear Customer, Your identity information requires immediate verification. Submit your banking information to receive the refund: http://payment-review.example/billing. This request will expire within 24 hours. Reference ID: PH-0174.",phishing,1
phishing-0170,security@cloud-storage-warning.net,Security Alert: Password Confirmation Required,"Dear Customer, An unauthorized login attempt was detected. Confirm your delivery address: http://192.168.1.10/login/verify-account. Failure to respond may result in permanent suspension. Reference ID: PH-0170.","Security Alert: Password Confirmation Required Dear Customer, An unauthorized login attempt was detected. Confirm your delivery address: http://192.168.1.10/login/verify-account. Failure to respond may result in permanent suspension. Reference ID: PH-0170.",phishing,1
safe-0289,billing@subscription.example,Your Order Has Been Shipped,"Hello, This message contains the agenda for our upcoming meeting. Your existing password and account settings remain unchanged. Regards, The Support Team. Message reference: SAFE-0289.","Your Order Has Been Shipped Hello, This message contains the agenda for our upcoming meeting. Your existing password and account settings remain unchanged. Regards, The Support Team. Message reference: SAFE-0289.",safe,0
safe-0090,updates@software.example,Employee Training Schedule,"Hello, This message contains the agenda for our upcoming meeting. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0090.","Employee Training Schedule Hello, This message contains the agenda for our upcoming meeting. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0090.",safe,0
safe-0015,notifications@calendar.example,Your Monthly Account Statement,"Hello, Your monthly statement is now available for review. Your existing password and account settings remain unchanged. Thanks, The Community Team. Message reference: SAFE-0015.","Your Monthly Account Statement Hello, Your monthly statement is now available for review. Your existing password and account settings remain unchanged. Thanks, The Community Team. Message reference: SAFE-0015.",safe,0
safe-0381,notifications@calendar.example,Monthly Subscription Receipt,"Hello, Your order has been processed and shipped. You can review the information from your normal account dashboard. Best regards, Project Management. Message reference: SAFE-0381.","Monthly Subscription Receipt Hello, Your order has been processed and shipped. You can review the information from your normal account dashboard. Best regards, Project Management. Message reference: SAFE-0381.",safe,0
safe-0459,notifications@calendar.example,Your Monthly Account Statement,"Hello, Your order has been processed and shipped. We appreciate your continued participation. Sincerely, Customer Support. Message reference: SAFE-0459.","Your Monthly Account Statement Hello, Your order has been processed and shipped. We appreciate your continued participation. Sincerely, Customer Support. Message reference: SAFE-0459.",safe,0
safe-0284,updates@software.example,Team Performance Summary,"Hello, This message contains the agenda for our upcoming meeting. We appreciate your continued participation. Regards, Account Services. Message reference: SAFE-0284.","Team Performance Summary Hello, This message contains the agenda for our upcoming meeting. We appreciate your continued participation. Regards, Account Services. Message reference: SAFE-0284.",safe,0
safe-0355,updates@software.example,Weekly Project Update,"Hello, Thank you for subscribing to our newsletter. The attached summary contains the latest approved information. Regards, Account Services. Message reference: SAFE-0355.","Weekly Project Update Hello, Thank you for subscribing to our newsletter. The attached summary contains the latest approved information. Regards, Account Services. Message reference: SAFE-0355.",safe,0
safe-0328,newsletter@company.example,Software Update Release Notes,"Hello, This message contains the agenda for our upcoming meeting. The meeting will take place during normal business hours. Thank you, Human Resources. Message reference: SAFE-0328.","Software Update Release Notes Hello, This message contains the agenda for our upcoming meeting. The meeting will take place during normal business hours. Thank you, Human Resources. Message reference: SAFE-0328.",safe,0
safe-0358,updates@software.example,Employee Training Schedule,"Hello, This message contains the agenda for our upcoming meeting. We appreciate your continued participation. Thanks, The Community Team. Message reference: SAFE-0358.","Employee Training Schedule Hello, This message contains the agenda for our upcoming meeting. We appreciate your continued participation. Thanks, The Community Team. Message reference: SAFE-0358.",safe,0
phishing-0260,delivery@parcel-update-alert.com,Package Delivery Failed,"Dear Customer, Your account has temporarily been suspended. Confirm your account information now: http://delivery-confirmation.example/update. This is your final security warning. Reference ID: PH-0260.","Package Delivery Failed Dear Customer, Your account has temporarily been suspended. Confirm your account information now: http://delivery-confirmation.example/update. This is your final security warning. Reference ID: PH-0260.",phishing,1
safe-0154,manager@company.example,Team Performance Summary,"Hello, Here is the latest update from our team. The attached summary contains the latest approved information. Best regards, Project Management. Message reference: SAFE-0154.","Team Performance Summary Hello, Here is the latest update from our team. The attached summary contains the latest approved information. Best regards, Project Management. Message reference: SAFE-0154.",safe,0
safe-0343,billing@subscription.example,Team Performance Summary,"Hello, The project team completed this week's planned activities. The attached summary contains the latest approved information. Thank you, Human Resources. Message reference: SAFE-0343.","Team Performance Summary Hello, The project team completed this week's planned activities. The attached summary contains the latest approved information. Thank you, Human Resources. Message reference: SAFE-0343.",safe,0
phishing-0387,delivery@parcel-update-alert.com,Security Alert: Password Confirmation Required,"Dear Customer, Your account has temporarily been suspended. Update your payment information: http://secure-update.example/confirm-password. This is your final security warning. Reference ID: PH-0387.","Security Alert: Password Confirmation Required Dear Customer, Your account has temporarily been suspended. Update your payment information: http://secure-update.example/confirm-password. This is your final security warning. Reference ID: PH-0387.",phishing,1
phishing-0131,support@account-verification.net,Security Alert: Password Confirmation Required,"Dear Customer, You have been selected to receive a limited reward. Submit your banking information to receive the refund: http://refund-processing.example/verify. This is your final security warning. Reference ID: PH-0131.","Security Alert: Password Confirmation Required Dear Customer, You have been selected to receive a limited reward. Submit your banking information to receive the refund: http://refund-processing.example/verify. This is your final security warning. Reference ID: PH-0131.",phishing,1
phishing-0145,billing@payment-review-alert.com,Claim Your Reward Before It Expires,"Dear Customer, Your package cannot be delivered until your address is confirmed. Verify your password and OTP immediately: http://mailbox-validation.example/signin. Failure to respond may result in permanent suspension. Reference ID: PH-0145.","Claim Your Reward Before It Expires Dear Customer, Your package cannot be delivered until your address is confirmed. Verify your password and OTP immediately: http://mailbox-validation.example/signin. Failure to respond may result in permanent suspension. Reference ID: PH-0145.",phishing,1
safe-0360,updates@software.example,Team Performance Summary,"Hello, Your monthly statement is now available for review. No action is required at this time. Thanks, The Community Team. Message reference: SAFE-0360.","Team Performance Summary Hello, Your monthly statement is now available for review. No action is required at this time. Thanks, The Community Team. Message reference: SAFE-0360.",safe,0
safe-0006,support@trusted-service.example,Your Order Has Been Shipped,"Hello, Your order has been processed and shipped. The attached summary contains the latest approved information. Regards, Account Services. Message reference: SAFE-0006.","Your Order Has Been Shipped Hello, Your order has been processed and shipped. The attached summary contains the latest approved information. Regards, Account Services. Message reference: SAFE-0006.",safe,0
safe-0109,newsletter@company.example,Your Order Has Been Shipped,"Hello, Thank you for subscribing to our newsletter. You may ignore this message if you have already completed the task. Regards, The Support Team. Message reference: SAFE-0109.","Your Order Has Been Shipped Hello, Thank you for subscribing to our newsletter. You may ignore this message if you have already completed the task. Regards, The Support Team. Message reference: SAFE-0109.",safe,0
phishing-0180,billing@payment-review-alert.com,Your Mailbox Storage Is Full,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Verify your password and OTP immediately: http://192.168.1.10/login/verify-account. Failure to respond may result in permanent suspension. Reference ID: PH-0180.","Your Mailbox Storage Is Full Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Verify your password and OTP immediately: http://192.168.1.10/login/verify-account. Failure to respond may result in permanent suspension. Reference ID: PH-0180.",phishing,1
